onehot__InternetService_DSL,onehot__InternetService_Fiber optic,onehot__InternetService_No,onehot__Contract_Month-to-month,onehot__Contract_One year,onehot__Contract_Two year,onehot__PaymentMethod_Bank transfer (automatic),onehot__PaymentMethod_Credit card (automatic),onehot__PaymentMethod_Electronic check,onehot__PaymentMethod_Mailed check,power__Charges_Total,quantile__tenure,quantile__Charges_Monthly,remainder__SeniorCitizen,remainder__Partner,remainder__Dependents,remainder__OnlineSecurity,remainder__OnlineBackup,remainder__DeviceProtection,remainder__TechSupport,remainder__StreamingTV,remainder__StreamingMovies,remainder__PaperlessBilling
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4304961639606595,0.8995338605921865,-0.6551843062397457,0,1,0,0,0,0,1,1,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5098120527633607,1.2867019355423475,1.0912632079154032,0,1,1,0,0,1,0,1,1,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.04182909704237625,-0.07157147317761985,-0.4334819661117885,0,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.315130501275027,0.26268576068373706,-0.41285287214056077,0,1,1,0,1,0,0,1,1,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.19679130569070252,0.09927374872396857,-0.3953418370345449,0,1,0,0,0,0,1,0,0,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.3062968211003696,5.19933758270342,0.3615106865148254,0,1,1,1,1,1,1,0,1,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2801131354751267,-1.1024403670151643,-0.36285029751352643,0,0,0,0,0,0,0,1,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.31022527640527475,-0.304481925592967,-0.47802468927861064,0,0,0,1,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9150987829906111,1.2101372641333108,-0.20273474624427817,1,1,0,0,1,1,1,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2523521664792035,-0.2730890226527413,-0.49780907548583325,0,0,1,0,0,0,1,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8608687385265497,-0.7782249060548562,-0.529301094308674,1,0,1,0,0,0,0,0,0,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9180779355829147,-5.199337582605575,-1.2585076890467706,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1989228694311338,0.6943105320478632,0.8808881195869303,1,0,1,1,0,0,0,1,1,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2884749111270015,-0.7782249060548562,-1.3432866315231822,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6646307808752054,-0.8995338605921868,0.9766676080799396,0,0,0,0,0,1,0,1,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4579759587518255,1.077445511147958,1.2049354338870706,1,1,0,0,1,0,0,1,1,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.291038381388958,-0.7782249060548562,-1.918441485013229,0,0,1,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9315929490907133,-5.199337582605575,-2.575483324008602,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5764118819293444,-0.7184619962535121,-0.043924024540264145,1,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4600967815686219,0.8995338605921865,1.5584816308643838,0,1,1,0,1,0,1,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1692144981319947,0.6943105320478632,0.715217795675016,0,1,0,0,1,1,1,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.24625848668374653,0.287442172763095,-0.8661892521534974,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9963133958069839,0.7282403553007382,0.09675252955038427,0,0,0,1,0,1,0,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8633333599155872,-5.199337582605575,-0.8753538882544654,0,1,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7493800946585062,0.21877306861158433,0.6210989280340984,0,0,0,0,0,0,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3482564426291262,-0.5657384816732594,0.13717699934504973,0,1,0,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22205652001548204,-0.07157147317761985,-0.07660354475064642,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.317713431978097,5.19933758270342,0.33352404954762194,0,1,1,1,0,1,1,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6248271699240275,0.027604016757952005,1.249359903298326,1,1,0,0,0,0,1,1,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.925089790880779,-5.199337582605575,-1.7861555612610769,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5413170892066632,-5.199337582605575,0.023839063182251347,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2125988604078355,1.2101372641333108,0.22648937660749202,0,1,1,1,1,1,1,0,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4223733795735587,0.9377977680303106,1.312089349795,1,1,0,0,1,1,0,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0738755738979038,0.8231716109385887,0.25024453726333323,0,1,1,1,1,0,1,1,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7607432618018547,-0.2730890226527413,-1.0379371869749336,0,1,1,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0620537646024595,-0.5220987143284742,-1.5135889315270525,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6094042164573699,0.287442172763095,-0.007464852017594988,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.052959162037276096,-0.09927374872396871,-0.33617787423419104,0,0,1,0,1,0,1,0,0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.6606398177268342,1.525529316273139,2.1477918782389382,0,0,0,1,1,1,1,1,1,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.01857755501862956,0.6943105320478632,-0.8249333882852443,0,1,0,0,0,0,0,0,0,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2820431090446611,-0.7184619962535121,-0.9734487290930867,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06986739428245421,-0.24584036910272783,0.011291358281129772,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.30920233412304343,0.33617787423419104,-1.7861555612610769,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5037012127874021,-0.34016306172557254,-0.673702455413337,0,1,0,0,1,1,0,0,0,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.384993472249724,0.35749573205332313,-1.7274655664796177,0,1,1,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.8348156424760775,-1.2585076890467706,-1.8587466122710703,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.01966249355244913,1.525529316273139,-1.4215561053091323,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6212268530424379,5.19933758270342,1.7274655664796175,0,1,1,1,1,1,1,1,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7921379524856648,-0.304481925592967,-1.659092784158064,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5143081911086835,1.1400769252954,1.4979965988053374,1,1,0,1,1,1,1,0,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3297763061836576,0.6943105320478632,1.8179677041735673,0,1,1,1,0,1,1,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.546028464379515,-5.199337582605575,-0.03136936165920781,0,1,1,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4226290878210368,1.2867019355423475,0.7742147971883336,0,1,1,0,1,0,1,1,0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.9212471836854506,-5.199337582605575,-1.464185967935322,0,1,1,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9174476152041193,-5.199337582605575,-1.2286069212987556,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.649769136023731,-0.09927374872396871,-1.4215561053091323,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4759430884078892,-5.199337582605575,0.4935533950895456,1,0,0,0,0,0,0,0,1,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04415037493194304,0.6611618742897374,-0.7714496755296383,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3265220256766828,0.602943093848241,1.7008981785324644,0,1,1,0,1,1,1,1,1,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.05258515571708783,0.7884553079874755,-1.1305174297854546,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11662240815135526,-0.370901751289097,1.0465757410306638,1,1,0,0,0,1,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6881363250153488,-0.7782249060548562,0.032233086575274336,0,0,1,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4855100032367805,-1.1024403670151643,-0.7129224933681678,1,1,0,0,1,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.18860545890394212,0.9815403910462731,-0.7748328448180759,1,1,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0202320658853095,0.5408824784439602,0.5235370133423165,0,1,1,1,1,1,1,1,1,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5467767209251275,-5.199337582605575,-0.04015698873376523,0,0,1,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.043628278426495595,1.2867019355423475,-1.1305174297854546,0,1,1,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5500330926904249,-5.199337582605575,-0.07408727446138573,0,1,1,0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.4158830409491317,0.21877306861158433,-1.1047469132423215,0,1,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5996144462545034,-1.1024403670151643,-1.7274655664796177,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9832950949232627,0.6943105320478632,0.18675612106373682,0,1,1,1,1,0,1,0,1,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.153595923629626,0.9377977680303106,0.30579628164909695,0,1,0,1,1,1,1,0,1,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5474224149708861,-0.5657384816732594,-0.3468171012040459,1,0,1,0,1,0,1,0,0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6628878859128555,-0.12958231367213702,-1.6067550689692431,0,1,1,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6039650544925446,5.19933758270342,1.5057470057123419,0,1,1,1,1,0,1,1,1,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5459160152724254,1.2867019355423475,1.4605311820132307,0,1,1,1,1,1,1,1,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.248043206450058,0.6943105320478632,1.116465227281844,0,1,1,0,0,1,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.026164640185558807,-0.34016306172557254,0.20676659287163016,0,0,0,0,0,1,0,0,0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.7431115794548525,-0.304481925592967,-0.832006270016473,0,1,1,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0754461745198969,-0.5657384816732594,-1.7861555612610769,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4035922948846833,0.38032564176363115,-0.4060788237506921,0,1,1,0,1,1,1,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.038823821465911,0.4334819661117883,0.9014146996203889,1,0,0,0,1,0,1,1,0,1
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.333086718927562,0.8607252382582696,1.2180019723677065,0,1,0,0,1,0,0,1,1,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.115887443945881,1.077445511147958,0.090452135978169,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.472578379133156,0.3123760433228348,-0.3468171012040459,0,0,0,1,0,1,0,0,0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.16470358910423807,0.6611618742897374,-1.9858764248174547,0,1,1,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.9289765961211323,-5.199337582605575,-2.2258232024427875,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.851694224028266,1.2101372641333108,-0.3542571295458203,0,1,0,1,0,1,0,1,1,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.9149379288495036,-5.199337582605575,-1.1305174297854546,0,1,1,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33986695959380914,-0.34016306172557254,-0.4640071225613518,0,1,0,0,1,0,0,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.44403061392344795,-0.40471680821774897,-0.4024773470979522,0,1,0,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2161002281220192,-0.02007444749317332,-0.15492952527077714,0,1,1,0,1,0,0,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6494021540467286,-0.02007444749317332,1.5336120376100353,1,1,0,0,1,0,1,1,1,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.36161582883254073,0.26268576068373706,-1.7274655664796177,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4727754629498968,0.9377977680303106,1.7008981785324644,0,0,0,1,1,1,0,1,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.034342221299024304,-0.40471680821774897,0.672129117004185,1,0,0,0,1,0,0,0,1,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.006563346028821456,-0.4390012085038276,1.5459273181166064,0,1,0,1,1,0,1,1,1,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6777289724576588,0.6333171952445416,-0.3255765657843935,0,0,1,0,1,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8716458310771351,0.24067139635615026,1.1728709961863832,0,0,0,1,0,1,0,1,1,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29149266466843277,0.45842567858476485,-0.6492247361136366,0,1,1,1,1,0,1,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3415934464180051,-0.370901751289097,-0.3719624310309545,0,0,0,0,1,0,1,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7849215824195944,0.35749573205332313,0.2147364146828425,0,0,1,0,1,0,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.542305027793742,-5.199337582605575,0.015055393207698744,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8723305372047091,1.2867019355423475,-0.3789773215364034,0,1,0,1,1,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.342851646210968,0.4864803604206456,-0.6106854455921631,1,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5434218855193184,-0.12958231367213702,-0.8957798188835894,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1955742084614125,1.525529316273139,-0.9495472701112365,1,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.364267553873537,0.8607252382582696,1.031172673011931,0,1,1,0,1,0,1,1,1,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7712602115945748,-0.304481925592967,-1.2585076890467706,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.015670211355100834,-0.043924024540264145,-0.3744455939493352,0,1,0,0,1,0,1,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5509563971202223,0.9815403910462731,2.0442398022064876,0,1,1,0,1,1,1,1,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9212471836854506,-5.199337582605575,-1.464185967935322,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9605487900821141,0.5120605851503511,0.4381472605836267,0,1,1,0,1,1,1,1,1,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3788418066104485,0.027604016757952005,-0.007464852017594988,0,1,0,0,1,1,1,0,1,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6769595356647756,0.7282403553007382,-0.3849368023464693,0,0,0,0,0,1,1,1,1,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6850238567554829,-0.34016306172557254,-0.8753538882544654,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0324042257497879,0.5408824784439602,0.584983876018925,0,0,0,0,0,0,0,1,1,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5184419418373305,-1.2585076890467706,-0.7282403553007382,0,0,0,0,0,0,1,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1990439056897362,-1.2585076890467706,0.5321897309193043,0,0,0,0,0,0,0,0,1,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.3039046429070682,0.8231716109385887,0.8320062700164733,0,1,1,1,1,0,0,1,0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5335226694028155,1.1400769252954,1.7339876276483595,0,1,1,1,0,1,1,1,1,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.028716033589929035,0.09927374872396857,-0.6536391481093972,0,0,0,0,1,0,0,1,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5583063301602175,0.21877306861158433,0.01380069383179172,0,0,0,1,1,0,1,1,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.922523214415719,-5.199337582605575,-1.5542696066845807,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.521507784918861,-5.199337582605575,0.13717699934504973,0,0,0,0,0,0,0,0,0,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8963996648955082,-0.370901751289097,-1.1047469132423215,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6517504647850962,5.19933758270342,1.837975157391464,1,1,0,0,1,1,1,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6571136731997216,0.287442172763095,0.11188964024158515,0,1,1,1,1,1,0,1,0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5619668149587025,1.0272467187906675,1.7861555612610764,0,1,1,1,0,1,1,1,1,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05443281803094704,5.19933758270342,-1.7861555612610769,0,1,1,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.05486017338787265,1.1400769252954,-1.2982710982714525,1,1,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1796449265562792,0.4864803604206456,1.6113332511692402,0,0,0,0,1,0,1,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15706277787489908,-0.2730890226527413,0.6077382158093384,0,1,0,1,1,0,1,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.314514485100556,1.2867019355423475,0.5163562651199477,0,1,0,0,1,1,0,0,0,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.12904411025932516,0.4334819661117883,-0.7953216439546776,0,1,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8419712835215338,0.602943093848241,-0.043924024540264145,0,1,1,1,1,0,0,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4614030781611876,-0.043924024540264145,0.6927148969290061,0,1,0,0,0,1,0,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2266610715338036,-0.5657384816732594,0.6302538248871072,0,0,0,0,0,1,0,1,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4914689915737556,-0.02007444749317332,0.7119811052447251,0,1,1,0,0,0,1,0,1,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7904607213475586,0.602943093848241,-0.1610463698561264,0,1,1,1,1,0,1,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.803331549364584,-0.2730890226527413,-1.1743865247136833,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.5492796026677709,-1.1024403670151643,-1.918441485013229,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.007524643741920847,-0.16128127334986397,-0.2200582033005009,0,1,0,0,0,0,1,1,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.32367030004617575,-0.6119957936995944,0.3018547881702473,0,1,0,0,0,0,0,1,0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2637575821405358,0.9377977680303106,0.6394618524871729,0,1,1,1,1,1,1,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7187383115312577,0.21877306861158433,0.4288926701669886,0,0,0,1,1,1,0,0,0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8658366285016614,0.8607252382582696,-0.17782697898639005,0,1,0,1,0,1,1,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47521080450095626,-0.043924024540264145,0.895779818883589,0,1,0,0,0,0,0,1,1,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.9238040691718918,-5.199337582605575,-1.659092784158064,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.13122614087777962,-0.4752137400618248,0.7471215703614259,0,0,0,0,0,0,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6333420106313703,-0.7782249060548562,0.0690561248072033,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9409082079884524,-0.9856104168672697,0.10684125890701346,1,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4577664309206089,-0.7184619962535121,0.5006512079936527,1,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4625008729608474,-0.5220987143284742,-0.36285029751352643,0,1,0,1,0,0,1,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7594226696009639,-0.7782249060548562,-0.24067139635615026,0,0,0,0,0,0,1,1,0,1
